126;Tancerka krawędzi;2021;MAG;55;static/covers/2999906727329.jpg;<div class="value">Przed trzema laty Zwinka poprosiła boginię, by ta powstrzymała jej dorastanie – i wierzyła, że to życzenie zostało spełnione. W Tancerce Krawędzi młodziutka Świetlista odkrywa, że czas nie czeka na nikogo. A choć młody cesarz Aziru zapewnił jej ochronę przed katem, któremu nadała przydomek „Ciemność”, Zwinkę przytłacza duszna atmosfera dworu. Kiedy więc dowiaduje się, że nieubłagany Ciemność udał do Yeddawu i tam krzywdzi ludzi podobnych do niej, których moce dopiero się przebudziły, podąża za nim. Uciemiężeni w Yeddawie nie mają obrońcy, a Zwinka wie, że musi wziąć na siebie na siebie tę wspaniałą odpowiedzialność.<br/></div>
127;Pucio mówi pierwsze słowa;2020;Nasza Księgarnia;93;static/covers/6699906632866.jpg;<div class="value"><p> Poznajcie Pucia i jego wesołą rodzinkę, spędzając z nimi cały dzień! Ten sympatyczny maluch stanie się ulubionym towarzyszem Waszego dziecka w stawianiu pierwszych kroków w nauce mowy!</p> <p> Druga część przygód Pucia skoncentrowana jest na pierwszych słowach typowych dla rozwoju mowy dziecka. Ich rozumienia i używania dziecko uczy się już w pierwszym i drugim roku życia. Dwulatek zaczyna łączyć słowa, a zatem posługuje się już prostymi zdaniami. Zabawa z Puciem ma w tej nauce pomagać. Dla starszych dzieci książka będzie doskonałym materiałem do pierwszych prób samodzielnego czytania.</p> <p> Celowo prosta w formie i wzbogacona pięknymi ilustracjami książka w naturalny sposób wspiera rozwój mowy dziecka.</p> <p> „Pucio mówi pierwsze słowa” to piąta po „Wierszykach ćwiczących języki”, „Z muchą na luzie ćwiczymy buzie”, „Zeszytowym treningu mowy” oraz „Pucio uczy się mówić” książka z serii „Uczę się mówić, wymawiać, opowiadać”.</p> <p> <strong>Dr n. hum. Marta Galewska-Kustra </strong>– logopeda, pedagog dziecięcy, pedagog twórczości. Wciąż krąży między Łodzią i Warszawą. W Łodzi prowadzi gabinet logopedyczny dla dzieci, w Warszawie pracuje jako adiunkt w Akademii Pedagogiki Specjalnej. Autorka serii książek wspierających rozwój mowy dziecka, w tym bestsellerowych „Z muchą na luzie ćwiczymy buzie” i „Pucio uczy się mówić”.</p> <p> Więcej informacji na www .facebook.com/marta.galewskakustra.</p> <p> <strong>Joanna Kłos </strong>ukończyła grafikę na Akademii Sztuk Pięknych w Krakowie, dyplom obroniła w Pracowni Projektowania Plakatu. Przez kilkanaście lat pracowała jako graficzka, by wreszcie zostawić „pracę na etacie” i zająć się ilustracją. Wspólnie z siostrą prowadzi pracownię lalek Kalikayo. Uwielbia czekoladę z pomarańczą i piesze wyprawy ze swoimi psami.</p><br/><br/><br/></div>
128;Ania z Avonlea (ekskluzywna edycja);2021;Świat Książki;32;static/covers/3899906754638.jpg;<div class="value"><b>Ekskluzywna edycja oprawiona w delikatną gładką tkaninę o właściwościach jedwabiu.</b><br/><br/>Nowe przeżycia i przygody uroczej rudowłosej Ani Shirley, bohaterki bestsellerowej Ani z Zielonego Wzgórza.<br/><br/>Życie się zmienia, nabiera nowych barw i odcieni. Ania rezygnuje z wyjazdu na uniwersytet i rozpoczyna pracę jako nauczycielka w Avonlea i poznaje nowych, interesujących ludzi. Są to postacie intrygujące i pełne ciepła. Także w życiu uczuciowym Ani następują zmiany: z wielkim trudem przychodzi jej pogodzić się z nieubłaganym upływem czasu. Bohaterkę również irytuje to, że Gilbert pragnie czegoś więcej niż przyjaźni...<br/></div>
129;Baśń o wężowym sercu, albo wtóre słowo o Jakóbie Szeli;2019;Powergraph;91;static/covers/x199906566301.jpg;<div class="value"><em>Baśń</em> jest próbą stworzenia na nowo mitologii Galicji. Nie jest powieścią historyczną, i choć napisana z dużym szacunkiem dla ówczesnych realiów społecznych, obyczajowych i politycznych, to zawieszona pozostaje między historią a mitem. Wyrasta z legend, w które obrosła postać chłopskiego przywódcy – tych prawdziwych i tych stworzonych przez Radka Raka.<br/><br/><br/>Śledzimy losy młodego Kóby Szeli, wzrusza nas miłość, jaką obdarzyła go Żydówka Chana, czujemy razy pańskiego bata, przeżywamy zauroczenie zmysłową Malwą, wędrujemy przez krainę baśni, żeby zamieszkać we dworze i poczuć zapach krwi rabacji 1846 roku.<br/><br/><br/>Radek Rak napisał powieść o dobru i złu, które czają się w każdym z nas, o nierównych szansach, o Galicji i o Polsce. Powieść pełną rozbuchanego erotyzmu, ironii i humoru, nakarmioną mrokiem ludzkich serc.<br/></div>
130;Trzy siostry;2021;Marginesy;23;static/covers/x199906791801-1.jpg;<div class="value">Obietnica bycia razem. Nierozerwalna więź. Miłość, nadzieja i oddanie.<br/><br/>Autorka międzynarodowych bestsellerów Heather Morris opisuje zapierające dech w piersi zakończenie trylogii zapoczątkowanej Tatuażystą z Auschwitz.<br/><br/>Kiedy są dziewczynkami, Cibi, Magda i Livi obiecują ojcu, że zostaną razem bez względu na wszystko. Wiele lat później, gdy trwa wojna, naziści wywożą szesnastoletnią Livi do Auschwitz. Jej starsza siostra Cibi wyrusza za nią – zamierza ją ochronić lub umrzeć przy niej.<br/><br/>Magda ukrywa się w rodzinnym mieście na Słowacji, ale w końcu zostaje schwytana. W horrorze obozu zagłady trzy piękne siostry spotykają się ponownie. Choć żyją w najgorszym koszmarze, są razem. Składają sobie kolejną obietnicę: że będą żyć. Ich walka o przetrwanie wyrwie je z piekła Auschwitz, lecz będą musiały przetrwać marsz śmierci przez rozdartą wojną Europę, by ostatecznie trafić do ojczyzny, teraz pod rządami komunistów. Zdeterminowane, żeby zacząć od nowa, wyruszają w kolejną podróż – do Izraela.<br/><br/>Pięknie opowiedziane Trzy siostry ścisną wam serce, zadziwią odwagą i siostrzaną miłością. Dwie z nich mieszkają dziś w Izraelu, otoczone rodziną i przyjaciółmi. Wybrały Heather Morris, aby opowiedziała ich historię.<br/><br/>Heather Morris pochodzi z Nowej Zelandii, a obecnie mieszka w Australii. Pracując w szpitalu w Melbourne, przez kilka lat czytała i pisała scenariusze. W 2003 roku spotkała starszego pana, który „miał historię wartą opowiedzenia”. W miarę, jak rozwijała się ich przyjaźń, Lale Sokołow otwierał przed nią najgłębsze zakamarki duszy, powierzając jej tajemnice życia w czasach Zagłady. Powieści Tatuażysta z Auschwitz i Podróż Cilki oraz Opowieści o nadziei stały się bestsellerami wszędzie, gdzie się ukazały.<br/></div>
131;Wyrosnąć z DDA. Wsparcie dla dorosłych córek alkoholików;2020;Feeria;91;static/covers/8799906693787.jpg;<div class="value"><p>Mam nadzieję, że ta książka oraz spostrzeżenia dorosłych córek alkoholików będą dla ciebie pomocą. Zasługujesz na to.<br/><br/>•         Czy wciąż zdarza ci się rezygnować z własnych potrzeb na rzecz cudzych? <br><br/>•         Za wszelką cenę dążysz do perfekcji w tym, co robisz?<br><br/>•         Szukasz u innych potwierdzenia swojej wartości?<br><br/>•         Wciąż czujesz niewyjaśnione napięcie i niepokój? <br><br/>Dorastanie w rodzinie alkoholowej odciska głębokie piętno na psychice. By jakoś poradzić sobie w dzieciństwie, musiałaś wypracować sztywne schematy reagowania. Dzięki nim stałaś się „mistrzynią przetrwania”. Dziś te mechanizmy są już niepotrzebne, ale tobie trudno się od nich uwolnić i wciąż odgrywasz dawną rolę… <br><br/>Doktor Robert J. Ackerman, który od kilkudziesięciu lat pomaga dorosłym córkom alkoholików zrozumieć siebie, zaakceptować skomplikowaną przeszłość i rozpocząć proces zdrowienia, przekonuje, że mają one wystarczająco dużo siły i wytrwałości, by poradzić sobie z dawnymi zranieniami i prowadzić satysfakcjonujące życie.  Dowodzą tego bezpośrednie relacje jego pacjentek. Dzielą się one w tej książce swoimi trudnymi przeżyciami i na własnym przykładzie pokazują, że choć niełatwo jest „na nowo poskładać wartości, zaufanie i miłość”, to można nauczyć się rozumieć i akceptować własne emocje oraz odzyskać wiarę w siebie i świat.</br></br></br></br></br></p><br/></div>
132;Dlaczego rodzice tak cię wkurzają  i co z tym zrobić;2020;Insignis Media;48;static/covers/1x99906687256.jpg;<div class="value">Relacje pomiędzy rodzicami i dziećmi bywają bardzo napięte. Doświadczyłeś sytuacji, gdy Twoi opiekunowie zachowywali się, Twoim zdaniem, kompletnie irracjonalnie? Wkurzają Cię ich zakazy i nakazy, którym musisz się podporządkować, choć wcale tego nie chcesz? Przeczytaj książkę Deana Burnetta <em>Dlaczego rodzice tak cię wkurzają i co z tym zrobić?</em> Być może dzięki niej zrozumiesz dziwne zachowania swoich opiekunów.<br/><br/><b>Czym kierują się Twoi rodzice?</b><br/><br/>Nastolatki często nie wiedzą, co motywuje ich rodziców do takiego, a nie innego zachowania. Dlaczego nie możesz dogadać się z mamą lub tatą? Neurobiolog światowej sławy, Dean Burnett, postara się odpowiedzieć na tego typu pytania w swojej publikacji.<br/><br/>Atutem książki <em>Dlaczego rodzice tak cię wkurzają i co z tym zrobić</em> jest to, w jaki sposób została napisana. Dzięki humorystycznemu językowi autor w przystępny sposób przekaże Ci wyniki najnowszych badań z dziedziny psychologii i psychiatrii.<br/><br/><b>Poznaj odpowiedzi na nurtujące Cię pytania!</b><br/><br/>W tej książce Dean Burnett zebrał wiele istotnych informacji o tym, dlaczego rodzice zachowują się tak, a nie inaczej. Postaraj się lepiej zrozumieć swoich „staruszków” i popraw z nimi relacje dzięki lekturze książki <em>Dlaczego rodzice tak cię wkurzają i co z tym zrobić?</em><br/></div>
133;Pańszczyzna. Prawdziwa historia polskiego niewolnictwa;2021;Poznańskie;59;static/covers/9799906772197.jpg;<div class="value"><p>Czy polscy chłopi byli niewolnikami? Odpowiedź jest więcej niż oczywista. O niewolnictwie wspominali nie tylko obrońcy ludności wiejskiej, ale i obcokrajowcy oburzeni polskimi stosunkami. Tak zresztą określał kmieci każdy, kto mówił o nich: chłopi pańszczyźniani, a w domyśle: niewolnicy pańszczyźniani. Dlatego pojawia się też inne pytanie. Czy w oczach polskiej elity chłopi byli w ogóle ludźmi? O tej najliczniejszej i najważniejszej części społeczeństwa pisano: bydło, psy, chodzące rzeczy. <br/><br/>Dziś nadal mówi się o rzekomym przywiązaniu chłopów do ziemi, ich poddaństwie i  dalece wyolbrzymionej krzywdzie. Kamil Janicki sprawnie rozprawia się z wizją sielankowej, dawnej polskiej wsi. Według niego radości prowincjonalnego życia były zarezerwowane tylko dla dziedzica i zarządcy jego majątku. Dla chłopów zostawała marna egzystencja bez perspektyw na przyszłość, a jedyną rzeczą, jaką mogli uczynić w takiej sytuacji, to po prostu zbiec.</p></div>
134;Wyzwolony. "Nowe oblicze Greya" oczami Christiana;2021;Sonia Draga;91;static/covers/6599906750765.jpg;<div class="value"><p> EL James powraca do zmysłowej serii <em>Pięćdziesiąt twarzy Greya</em>, historii miłosnej, która podbiła serca milionów czytelniczek na całym świecie.</p> <p> Serdecznie zapraszamy na ślub dekady: Christian Grey uczyni Anastasię Steele swoją żoną. Tylko czy na pewno jest dobrym materiałem na męża? Ojciec Christiana ma co do tego wątpliwości, brat chce zorganizować niezapomniany wieczór kawalerski, a narzeczona wciąż nie przyrzekła mu posłuszeństwa…</p> <p> Małżeństwo niesie też ze sobą pewne wyzwania. Namiętność, która połączyła kochanków, płonie coraz mocniej – mocniej niż kiedykolwiek – a wyzywająca Ana wciąż budzi najmroczniejsze lęki Christiana, wystawiając na próbę jego potrzebę kontroli. A ponieważ dawne napięcia i urazy zagrażają im obojgu, jeden błąd może ich rozdzielić.</p> <p> Czy Christian zdoła przezwyciężyć koszmary z dzieciństwa, zapomnieć o zgubnej młodości i się ocalić? A gdy już odkryje prawdę o swoim pochodzenia, czy uda mu się znaleźć przebaczenie i zaakceptować bezwarunkową miłość Any?</p> <p> Czy Christian będzie wreszcie wyzwolony?</p></div>
135;Całkiem zwyczajny kraj. Historia Polski bez martyrologii;2021;Filtry;72;static/covers/9899906723898-1.jpg;<div class="value"><em>Całkiem zwyczajny kraj. Historia Polski bez martyrologii</em> wpisuje się tym samym w coraz bardziej popularny nurt pisania historii naszego kraju, który bierze pod uwagę nie tylko jej wymiar polityczny, ale przede wszystkim społeczny. Portera-Szűcsa mniej interesują wojny między mocarstwami, a bardziej to, jak żyło się na co dzień zwykłym ludziom. Jego książkę można postawić na półce obok <em>Fantomowego ciała króla</em> Jana Sowy i <em>Ludowej historii Polski</em> Adama Leszczyńskiego – od powyższych, znakomitych prac odróżnia ją jednak popularyzatorski charakter. Całkiem zwyczajny kraj jest tak przystępnie napisany, że z powodzeniem mogą (i powinni!) przeczytać go licealiści. Autor odwraca bowiem perspektywę, jaką znamy ze szkolnej narracji, i czyni „historię niezbyt dokładnie określonego obszaru w północno-wschodniej Europie” fragmentem szerszych procesów globalnych. Historia powszechna nie stanowi tu tła dla wyjątkowości polskiego losu co więcej – Brian Porter-Szűcs dowodzi, że ten los jest dosyć typowy.<br/><br/>Książka Portera-Szűcsa obejmuje okres od 1795 roku, a więc ostatniego rozbioru Rzeczypospolitej szlacheckiej, do dzisiejszych rządów PiS. Osią rozważań tego historycznego eseju jest kształtowanie się w Polsce świadomości narodowej oraz idei państwa. Jego niezwykłą zaletą – „czuła narracja”, która zdaje sprawę z wielości perspektyw, nie poddając ich ideologicznej ocenie. Ze zrozumieniem traktowane są tu obie strony obecnego sporu, jaki toczy się w Polsce, które autor określa mianem merytokratów i wspólnotowców. Autor polemizuje jednak z wyobrażeniami, jakimi karmią się ci ostatni. Naród nie jest u niego metafizyczną kategorią, duchem, który tchnął w lud tej ziemi wraz z przyjęciem chrztu przez Mieszka I, lecz „narzędziem językowym, jakim ludzie się posługują, by nadać światu znaczenie”. Tak rozumiana polska tożsamość zaczęła się kształtować dopiero po rozbiorach w środowisku zróżnicowanym klasowo, etnicznie i religijnie. Jak pisze Porter-Szűcs: „W pierwszych dziesięcioleciach tworzenia narodu polskiego pomysł, że Polak musi być rzymskim katolikiem mówiącym po polsku, brzmiałby co najmniej dziwacznie”.<br/><br/>Opowieść amerykańskiego historyka zrywa romantyczne dekoracje i wystrzega się dramatyzacji, twardo stąpając po ziemi. Zamiast mitów, woli statystyki, które dobrze uzmysławiają proporcje.</div>
136;Magda;2021;5Why Promotion;93;static/covers/1499906762714.jpg;<div class="value"><p> <b>MAGDA Fascynująca</b> opowieść o życiu absolutnej królowej polskiej gastronomii i jednej z najbardziej znanych i wpływowych Polek. Szczera i dotychczas nieznana historia, z której dowiadujemy się jak długą i krętą drogę musiała przejść bohaterka, aby być tu, gdzie jest obecnie. Autorzy zabierają czytelnika w niezwykle emocjonalną podróż, gdzie szczęście miesza się samotnością, zaufanie i wiara z naiwnością, a los bywa równie łaskawy co okrutny. Opowieść o niezwykłej sile, wierze we własne możliwości i ciekawości świata, która pozwala sięgać po marzenia!</p></div>
137;W cieniu Kulisy wywiadu III RP;2021;Bellona;2;static/covers/9199906734191-2.jpg;<div class="value"><b>PIERWSZA NA RYNKU TAK BEZKOMPROMISOWA I SENSACYJNA RELACJA SZEFA AGENCJI WYWIADU! </b><br/><br/>W cieniu to pasjonująca opowieść o najtajniejszej z polskich służb specjalnych. Agencja Wywiadu, powołana do życia 19 lat temu po rozwiązaniu Urzędu Ochrony Państwa, otoczona jest nimbem elitarności i tajemniczości. <br/><br/>O działaniach oficerów wywiadu RP wiadomo niewiele, choć odpowiadają za bezpieczeństwo wszystkich obywateli. Mimo że opinia publiczna bardzo rzadko poznaje nazwiska oficerów i kulisy ich pracy, warto podkreślić ich zasługi i choć trochę przybliżyć nam ich świat. <br/><br/>Pułkownik Grzegorz Małecki, do niedawna stojący na czele Agencji Wywiadu, w rozmowie z dziennikarzem Łukaszem Maziewskim opowiada o sekretach i realiach tej niebezpiecznej służby. <br/><br/>To słodko-gorzkie spojrzenie na świat polskiej polityki drugiej dekady XXI w. i relacja z pierwszej ręki o tym, co dzieje się w cieniu, w ciszy, gdzie nie ma miejsca dla Jamesów Bondów... <br/><br/><b>W SŁUŻBACH SPECJALNYCH NIC NIE JEST TAKIE, JAK SIĘ WYDAJE. </b><br/><br/>***<br/><br/><em>Nieczęsto szef służby ujawnia polityczne uwarunkowania działalności służb specjalnych. Mimo że nie podzielam niektórych poglądów, ocen i opinii pana pułkownika Grzegorza Małeckiego,<br/>to z większością z nich się zgadzam. WARTO PRZECZYTAĆ. </em><br/><b>GEN. MAREK DUKACZEWSKI</b>, Były szef Wojskowych Służb Informacyjnych<br/><br/>***<br/><br/><em>Książka Grzegorza Małeckiego pokazuje, że mamy prawo wierzyć w nowoczesne, silne państwo, którego naturalną częścią są odpowiedzialne, profesjonalne i demokratyczne służby specjalne. </em><br/><b>ADAM BODNAR</b>, Były Rzecznik Praw Obywatelskich<br/><br/>***<br/><br/><em>Przygnębiający obraz tajnych służb: pozbawionych kontroli, pogrążonych w chaosie, budzących strach. Wszystko tym bardziej przerażające, że opowiedziane przez byłego szef Agencji Wywiadu. Można się zgadzać albo i nie. Przeczytać trzeba. </em><br/><b>PAWEŁ RESZKA</b>, Dziennikarz, szef działu krajowego tygodnika „Polityka”, pisarz</div>
138;Sapiens. Od zwierząt do bogów;2018;Wydawnictwo Literackie;10;static/covers/6599906473865.jpg;<div class="value"><p> <strong>Światowy hit. Książka, dzięki której rozpoczęła się międzynarodowa kariera Harariego.</strong></p> <p> <strong>Całościowa historia człowieka - od ukrywania się w jaskiniach do podróży na Księżyc i inżynierii genetycznej.</strong></p> <p> Sto tysięcy lat temu ludzie z trudem walczyli o przetrwanie, cały czas żyjąc w strachu przed wszechmocną naturą i rywalizującymi z nimi zwierzętami. Dzisiaj w XXI wieku opanowaliśmy cały świat i to nasz niekontrolowany rozwój jest zagrożeniem dla planety i zwierząt. Homo sapiens uczy się właśnie przekształcać swoje geny i chciałby stać się podobny do własnych wyobrażeń o bogach.</p> <p> <em>„Przesiedliśmy się z dłubanek na żaglowce, z żaglowców na parostatki, z parostatków na promy kosmiczne, lecz nikt nie wie, dokąd zmierzamy. Dysponujemy niespotykaną dotąd potęgą, ale nie mamy pojęcia, co z nią zrobić”.</em></p> <p> <em>Sapiens</em> łączy biologiczne ujęcie z rozległą historyczną i kulturoznawczą perspektywą. Y.N. Harari chciałby, żebyśmy spojrzeli na siebie i nasze miejsce w świecie w nowy, prowokujący do myślenia sposób.</p> <p> „Opowieść Harariego o tym, jak podbiliśmy Ziemię, oszałamia rozmachem i błyskotliwością”. THE GUARDIAN</p> <p> „Oryginalna i stawiająca wiele pytań wartych namysłu”. EL PAÍS</p> <p> „Yuval Noah Harari – historyk przyszłości”. LE MONDE</p> <p> „Kompleksowa historia tego, co czyni nas ludźmi”. THE INDEPENDENT</p> <p> <em>Sapiens</em> to jeden z największych światowych bestsellerów ostatnich lat. Ponad 8 milionów sprzedanych egzemplarzy. Hollywoodzką ekranizację książki przygotowuje Ridley Scott.</p></div>
139;Wielki zeszyt Montessori dla maluchów;2020;Olesiejuk;48;static/covers/1x99906675437-7559.jpg;<div class="value">W książce znalazło się ponad 180 zróżnicowanych ćwiczeń do nauki poprzez zabawę, opracowanych zgodnie z zasadami pedagogiki Montessori. Najpierw maluch będzie rozwiązywał zadania związane z kolorami, kształtami, wielkością i przeciwieństwami, polegające na łączeniu w pary, sortowaniu i orientacji przestrzennej oraz gradacji. Skorzysta przy tym z mnóstwa elementów dołączonych w części z wycinankami. Następnie wyruszy na spotkanie z ilościami, symbolami i cyframi. Będzie miał do dyspozycji pomoce Montessori: karty z cyframi, belki numeryczne itd., które pomogą mu poczuć się pewniej podczas zdobywania wiedzy. Przy poznawaniu literek poprzez odpowiadające im dźwięki pomocne okażą się kolorowe układanki i obrazki do wycięcia. Liczne wskazówki przeznaczone dla rodziców stanowią idealne wsparcie podczas pracy z dzieckiem.<br/></div>
140;Klara i słońce;2021;Albatros;20;static/covers/9399906720193.jpg;<div class="value"><b>Wydarzenie literackie!<br/><br/>Pierwsza po Noblu powieść Kazuo Ishigury!<br/><br/>Jedna z najbardziej wyczekiwanych książek 2021 roku!</b><br/><br/><br/>Opowieść o sztucznej inteligencji i zupełnie ludzkich uczuciach.<br/><br/>Futurystyczna powieść, której fabuła odnosi się bezpośrednio do znanego nam „tu i teraz”.<br/><br/><br/>Klara, sztuczna przyjaciółka o wybitnych zdolnościach obserwacyjnych, ze swojego miejsca w sklepie bacznie śledzi zachowanie tych, którzy mijają jego witrynę, i tych, którzy decydują się wejść do środka. Ma nadzieję, że któryś z klientów wkrótce wybierze właśnie ją. Ale kiedy wydaje się, że jej los nareszcie się odmieni, Klara otrzymuje ostrzeżenie, by nie ufać zbytnio ludzkim obietnicom…<br/><br/>Światowa premiera powieści zapowiedziana jest na 2 marca 2021 roku.<br/><br/><br/>Kazuo Ishiguro, brytyjski pisarz japońskiego pochodzenia, znany m.in. z takich powieści, jak „Okruchy dnia” i „Nie opuszczaj mnie”, jest laureatem Nagrody Nobla w dziedzinie literatury za 2017 rok. W uzasadnieniu Akademia Szwedzka napisała, że nagroda należy się Ishigurze, „który w swych powieściach o wielkiej emocjonalnej sile odsłonił otchłań pod naszym iluzorycznym poczuciem łączności ze światem”. W krótkim wywiadzie udzielonym tuż po ogłoszeniu wyników stała sekretarz Akademii, Sara Danius, powiedziała, że proza Ishiguro to „połączenie pisarstwa Jane Austen i Franza Kafki z domieszką stylu Marcela Prousta”.<br/><br/><em>„Klara i słońce” to ekscytująca książka, która przedstawia spojrzenie na nasz zmieniający się świat oczami niezapomnianej narratorki i która stara się odpowiedzieć na podstawowe pytanie: co to znaczy kochać?</em> Jordan Pavlin, The Knopf Doubleday Publishing Group<br/><br/><em>„Klara i słońce” to powieść o wielkiej sile emocjonalnej. Jak zawsze w przypadku pisarstwa Ishigury, ta książka jest porywająco świeża i zaskakująca, a jednocześnie spójna z całym jego dorobkiem.</em> Angus Cargill, Faber & Faber<br/></div>
141;Wiedźmin. Tom 7. Pani Jeziora (Wydanie poprawione i uzupełnione);2014;superNOWA;88;static/covers/4199905444441.jpg;<div class="value">„Saga o wiedźminie” to cykl składający się z 5 tomów. Zamyka go wydana 1999 roku „Pani jeziora”. Zapoznaj się z nią już teraz i sprawdź, jak potoczyły się losy jej poszczególnych bohaterów.<br/>„Pani jeziora” to piąty, czyli ostatni z tomów zamykających serię opowiadań o Geralcie z Rivii – wiedźminie, czyli osoby trudniącej się na co dzień zabijaniem różnego rodzaju potworów. Wydarzenia, jakie rozpoczęły się w poprzednich częściach, dochodzą do swojego punktu kulminacyjnego, czyli <b>wielkiej bitwy pod Brenną,</b> w której ma miejsce ostateczne zmierzenie się północnej i południowej potęgi. Czy wiedźmin, Ciri oraz Yennefer z Vengerbergu uda się wyjść z nich cało? Zakończenie nie pozostawia czytelnikowi jednoznacznej odpowiedzi…<br/><h2>„Saga o wiedźminie” Andrzeja Sapkowskiego – kolejność czytania</h2><br/>„Pani jeziora” jest tomem zamykającym serię „Sagę o wiedźminie”. Oprócz tej pozycji znajdziesz w niej jeszcze takie utwory, jak:<br/>„Krew elfów”<br/>„Czas pogardy”<br/>„Chrzest ognia”<br/>„Wieża Jaskółki”.<br/><b>Każdą z części kupisz na stronie sklepu internetowego księgarni Świat Książki.</b> Wszystkie powieści „Sagi o wiedźminie”, jakie znajdziesz na naszej stronie, ukazały się nakładem niezależnej oficyny superNOVA. Zapoznaj się z naszą ofertą i sprawdź przygotowane przez nas promocje na wybrane książki z gatunku literatury fantastycznej.<br/><h2>Andrzej Sapkowski – najważniejsze informacje</h2><br/>Andrzej Sapkowski to autor, którego postać nieodłącznie związana jest z osobą Geralta z Rivii – wykreowanym przez niego wiedźminem, czyli łowcą groźnych potworów. Jego „Saga o wiedźminie” podbiła serca czytelników na całym świecie, niemal z miejsca trafiając do kanonu literatury fantastycznej. Odznaczony srebrnym medalem zasługi „Gloria Artis”. Od najmłodszych lat mieszka w Łodzi.<br/></div>
142;Ekstradycja. Seria z Joanną Chyłką. Tom 11;2020;Czwarta Strona;49;static/covers/2999906645929.jpg;<div class="value">Minęło kilka miesięcy, od kiedy Joanna Chyłka uciekła z kraju. Ślad po niej zaginął i mimo że wystawiono za nią Europejski Nakaz Aresztowania, służby nie potrafią odnaleźć żadnego tropu. Przez cały ten czas nie skontaktowała się z nikim w Polsce i nawet Kordian nie wierzy już w to, że Chyłka kiedykolwiek znajdzie sposób, by nawiązać z nim kontakt.<br/><br/><br/><br/>Oryński tymczasem przyjmuję sprawę człowieka, który wybudził się po półtorarocznej śpiączce w klinice. Ukrainiec, Witalij Demczenko, jest oskarżony o to, że wtargnął do jednej z restauracji na Powiślu i zastrzelił trzy osoby. Motywu nigdy nie ustalono, nie udało się też odnaleźć narzędzia zbrodni ani świadków. W dodatku Witalij nie pamięta niczego, co wydarzyło się przed tym, zanim znalazł się w stanie wegetatywnym. <br/></div>
143;Siostra Słońca. Cykl Siedem sióstr. Tom 6;2020;Albatros;55;static/covers/8799906632287-1.jpg;<div class="value">WYJĄTKOWA OPOWIEŚĆ – PO CZĘŚCI SAGA RODZINNA, PO CZĘŚCI BAŚŃ – KTÓRA ZRĘCZNIE WCIĄGA NAS W ZAWIKŁANĄ HISTORIĘ POCHODZENIA SIEDMIU SIÓSTR.<br/><br/><br/><br/>Mogłoby się wydawać, że Elektra D"Apliese ma wszystko, o czym można zamarzyć. Jest olśniewająco piękną top modelką. Jest sławna na całym świecie. I bajecznie bogata…<br/><br/><br/><br/>Wszystko to jednak tylko pozory, w rzeczywistości Elektra stoi na skraju załamania. Niespodziewana śmierć adopcyjnego ojca, Pa Salta, jeszcze pogarsza jej stan. By poradzić sobie ze stratą, Elektra sięga po alkohol i narkotyki. I właśnie wtedy dostaje list od nieznajomej, która twierdzi, że jest jej… babką.<br/><br/><br/><br/>W 1939 roku Cecily Huntley-Washington przybyła z Nowego Jorku do Kenii, by leczyć złamane serce. Przebywając w towarzystwie swojej babci – członkini osławionej kompanii z Wesołej Doliny – nad brzegami jeziora Naivasha, Cecily poznała Billa Forsytha, zatwardziałego kawalera i hodowcę bydła, utrzymującego bliskie relacje z dumnym plemieniem Masajów. W obliczu nadchodzącej katastrofy, gdy wiadomo, że wojna jest już nieunikniona, Cecily decyduje się przyjąć oświadczyny Billa. Przenosi się do doliny Wanjohi, a gdy Bill wyjeżdża, zostaje całkiem sama. Do czasu, gdy w lesie nieopodal farmy znajduje… porzucone niemowlę.<br/><br/><br/><br/><em>Nie ma drugiej, tak czarującej, tak utalentowanej i tak niezwykłej pisarki jak Lucinda Riley. Jej książki nigdy nie są puste, przelukrowane ani powtarzalne. Często mam wrażenie, że autorka napisała coś specjalnie dla mnie jakby jej proza była odpowiedzią na problemy, które noszę w sercu.</em><br/><br/>Anna Stasiuk, Dla Lejdis<br/></div>
144;Matka siedzi z tyłu. Opowieści z d**y wzięte;2021;Wielka Litera;90;static/covers/5999906766059.jpg;<div class="value"><p> Poznajcie Joannę. To Bareja w spódnicy - w loży szyderców czuje się jak ryba w wodzie. Siedzi z tyłu, ale czujnym okiem skanuje każdą sferę życia. Wykpi, obśmieje, wścieknie się, sama niejedną gafę palnie, czasem zagra na nerwach, ale robi to z wdziękiem i polotem, jakich mało. Gdy trzeba, to i szpagat zrobi, choć woli być luźna jak guma. </p> <p> Zawodów ma kilka, a jeden z nich to matka. Może i pogdera, ale tak naprawdę można z nią konie kraść. Nigdy cię nie oszuka – zawsze powie, że przytyłaś. Z niejednego pieca chleb jadła i chyba nic jej nie zaskoczy. Śmiech jest jej niezbędny do życia jak powietrze, bez niego się dusi.</p> <p> To idealna lektura dla tych, którzy chcą sobie odpuścić. Dla zmęczonych codziennością, dla wszystkich, którzy mają chęć wdziać Kuboty, wyciągnięty dres i popijając „ekspresso” lub modżajto zanurzyć się w absurdalnym i pełnym przygód świecie absurdu i groteski.</p></div>
